Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","277","South Sudan","5510","Production","56","Maize","2012","2012","tonnes","132000","*","Unofficial figure"
"QC","Crops","277","South Sudan","5510","Production","56","Maize","2013","2013","tonnes","171000","*","Unofficial figure"
"QC","Crops","277","South Sudan","5510","Production","56","Maize","2014","2014","tonnes","268000","*","Unofficial figure"
"QC","Crops","277","South Sudan","5510","Production","56","Maize","2015","2015","tonnes","140000","*","Unofficial figure"
"QC","Crops","277","South Sudan","5510","Production","56","Maize","2016","2016","tonnes","107000","*","Unofficial figure"
"QC","Crops","277","South Sudan","5312","Area harvested","571","Mangoes, mangosteens, guavas","2012","2012","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","571","Mangoes, mangosteens, guavas","2013","2013","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","571","Mangoes, mangosteens, guavas","2014","2014","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","571","Mangoes, mangosteens, guavas","2015","2015","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","571","Mangoes, mangosteens, guavas","2012","2012","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","571","Mangoes, mangosteens, guavas","2013","2013","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","571","Mangoes, mangosteens, guavas","2014","2014","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","571","Mangoes, mangosteens, guavas","2015","2015","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2012","2012","ha","2000","F","FAO estimate"
"QC","Crops","277","South Sudan","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2013","2013","ha","2200","F","FAO estimate"
"QC","Crops","277","South Sudan","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2014","2014","ha","2300","F","FAO estimate"
"QC","Crops","277","South Sudan","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2015","2015","ha","2406","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2016","2016","ha","2552","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5419","Yield","568","Melons, other (inc.cantaloupes)","2012","2012","hg/ha","230000","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","568","Melons, other (inc.cantaloupes)","2013","2013","hg/ha","227273","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","568","Melons, other (inc.cantaloupes)","2014","2014","hg/ha","226087","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","568","Melons, other (inc.cantaloupes)","2015","2015","hg/ha","224778","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","568","Melons, other (inc.cantaloupes)","2016","2016","hg/ha","222978","Fc","Calculated data"
"QC","Crops","277","South Sudan","5510","Production","568","Melons, other (inc.cantaloupes)","2012","2012","tonnes","46000","F","FAO estimate"
"QC","Crops","277","South Sudan","5510","Production","568","Melons, other (inc.cantaloupes)","2013","2013","tonnes","50000","F","FAO estimate"
"QC","Crops","277","South Sudan","5510","Production","568","Melons, other (inc.cantaloupes)","2014","2014","tonnes","52000","F","FAO estimate"
"QC","Crops","277","South Sudan","5510","Production","568","Melons, other (inc.cantaloupes)","2015","2015","tonnes","54082","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5510","Production","568","Melons, other (inc.cantaloupes)","2016","2016","tonnes","56907","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5312","Area harvested","299","Melonseed","2012","2012","ha","30000","F","FAO estimate"
"QC","Crops","277","South Sudan","5312","Area harvested","299","Melonseed","2013","2013","ha","40000","F","FAO estimate"
"QC","Crops","277","South Sudan","5312","Area harvested","299","Melonseed","2014","2014","ha","36000","F","FAO estimate"
"QC","Crops","277","South Sudan","5312","Area harvested","299","Melonseed","2015","2015","ha","34112","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5312","Area harvested","299","Melonseed","2016","2016","ha","34940","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5419","Yield","299","Melonseed","2012","2012","hg/ha","6667","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","299","Melonseed","2013","2013","hg/ha","4500","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","299","Melonseed","2014","2014","hg/ha","6944","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","299","Melonseed","2015","2015","hg/ha","6609","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","299","Melonseed","2016","2016","hg/ha","6493","Fc","Calculated data"
"QC","Crops","277","South Sudan","5510","Production","299","Melonseed","2012","2012","tonnes","20000","F","FAO estimate"
"QC","Crops","277","South Sudan","5510","Production","299","Melonseed","2013","2013","tonnes","18000","F","FAO estimate"
"QC","Crops","277","South Sudan","5510","Production","299","Melonseed","2014","2014","tonnes","25000","F","FAO estimate"
"QC","Crops","277","South Sudan","5510","Production","299","Melonseed","2015","2015","tonnes","22545","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5510","Production","299","Melonseed","2016","2016","tonnes","22687","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5312","Area harvested","79","Millet","2012","2012","ha","12000","*","Unofficial figure"
"QC","Crops","277","South Sudan","5312","Area harvested","79","Millet","2013","2013","ha","10000","*","Unofficial figure"
"QC","Crops","277","South Sudan","5312","Area harvested","79","Millet","2014","2014","ha","10951","*","Unofficial figure"
"QC","Crops","277","South Sudan","5312","Area harvested","79","Millet","2015","2015","ha","6792","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5312","Area harvested","79","Millet","2016","2016","ha","4897","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5419","Yield","79","Millet","2012","2012","hg/ha","6667","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","79","Millet","2013","2013","hg/ha","7000","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","79","Millet","2014","2014","hg/ha","11461","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","79","Millet","2015","2015","hg/ha","11778","Fc","Calculated data"
"QC","Crops","277","South Sudan","5419","Yield","79","Millet","2016","2016","hg/ha","12252","Fc","Calculated data"
"QC","Crops","277","South Sudan","5510","Production","79","Millet","2012","2012","tonnes","8000","*","Unofficial figure"
"QC","Crops","277","South Sudan","5510","Production","79","Millet","2013","2013","tonnes","7000","*","Unofficial figure"
"QC","Crops","277","South Sudan","5510","Production","79","Millet","2014","2014","tonnes","12551","*","Unofficial figure"
"QC","Crops","277","South Sudan","5510","Production","79","Millet","2015","2015","tonnes","8000","*","Unofficial figure"
"QC","Crops","277","South Sudan","5510","Production","79","Millet","2016","2016","tonnes","6000","*","Unofficial figure"
"QC","Crops","277","South Sudan","5510","Production","339","Oilseeds nes","2012","2012","tonnes","53000","F","FAO estimate"
"QC","Crops","277","South Sudan","5510","Production","339","Oilseeds nes","2013","2013","tonnes","46500","F","FAO estimate"
"QC","Crops","277","South Sudan","5510","Production","339","Oilseeds nes","2014","2014","tonnes","52000","F","FAO estimate"
"QC","Crops","277","South Sudan","5510","Production","339","Oilseeds nes","2015","2015","tonnes","51539","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5510","Production","339","Oilseeds nes","2016","2016","tonnes","51923","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5312","Area harvested","430","Okra","2012","2012","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","430","Okra","2013","2013","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","430","Okra","2014","2014","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","430","Okra","2015","2015","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","430","Okra","2012","2012","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","430","Okra","2013","2013","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","430","Okra","2014","2014","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","430","Okra","2015","2015","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","403","Onions, dry","2012","2012","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","403","Onions, dry","2013","2013","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","403","Onions, dry","2014","2014","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","403","Onions, dry","2015","2015","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","403","Onions, dry","2012","2012","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","403","Onions, dry","2013","2013","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","403","Onions, dry","2014","2014","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","403","Onions, dry","2015","2015","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","402","Onions, shallots, green","2012","2012","tonnes","330","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5510","Production","402","Onions, shallots, green","2013","2013","tonnes","310","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5510","Production","402","Onions, shallots, green","2014","2014","tonnes","340","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5510","Production","402","Onions, shallots, green","2015","2015","tonnes","350","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5510","Production","402","Onions, shallots, green","2016","2016","tonnes","350","Im","FAO data based on imputation methodology"
"QC","Crops","277","South Sudan","5312","Area harvested","490","Oranges","2012","2012","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","490","Oranges","2013","2013","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","490","Oranges","2014","2014","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","490","Oranges","2015","2015","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","490","Oranges","2012","2012","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","490","Oranges","2013","2013","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","490","Oranges","2014","2014","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5510","Production","490","Oranges","2015","2015","tonnes","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","417","Peas, green","2012","2012","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","417","Peas, green","2013","2013","ha","","M","Data not available"
"QC","Crops","277","South Sudan","5312","Area harvested","417","Peas, green","2014","2014","ha","","M","Data not available"
